Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3567 465,13-Oct-20,Tuesday,8,Visa,PIN,£274,ATM,Services,USA,USA,United Kingdom,M,45.3,RBS,0
#3391 384,14-Oct-20,Wednesday,16,MasterCard,PIN,£395,ATM,Subscription,USA,USA,United Kingdom,F,52.3,Barlcays,0
#3544 309,13-Oct-20,Tuesday,18,MasterCard,PIN,£184,ATM,Children,USA,United Kingdom,USA,M,39.4,HSBC,0
#3126 115,14-Oct-20,Wednesday,9,MasterCard,PIN,£84,ATM,Services,USA,USA,USA,M,39.4,Barlcays,0
#2644 150,14-Oct-20,Wednesday,19,MasterCard,PIN,£29,ATM,Fashion,USA,USA,USA,F,48.2,RBS,0
#3254 006,14-Oct-20,Wednesday,12,Visa,PIN,£14,ATM,Children,USA,USA,USA,F,62.8,Barlcays,0
#3064 593,14-Oct-20,Wednesday,12,MasterCard,PIN,£9,ATM,Restaurant,USA,USA,USA,M,50.1,Monzo,0
#2940 400,13-Oct-20,Tuesday,13,Visa,PIN,£26,ATM,Services,USA,USA,United Kingdom,M,36.7,Barlcays,1
#2672 074,14-Oct-20,Wednesday,4,Visa,PIN,£99,ATM,Products,USA,USA,United Kingdom,M,46.7,Barclays,1
#3411 154,13-Oct-20,Tuesday,15,MasterCard,PIN,£22,ATM,Products,USA,USA,USA,M,58.6,Barlcays,0
#3380 326,14-Oct-20,Wednesday,11,Visa,PIN,£21,ATM,Services,USA,USA,USA,M,50.5,HSBC,0
#3241 277,13-Oct-20,Tuesday,21,Visa,PIN,£100,ATM,Fashion,USA,USA,United Kingdom,M,44.9,Metro,0
#3193 062,14-Oct-20,Wednesday,13,Visa,PIN,£9,ATM,Services,USA,USA,United Kingdom,F,47.2,Halifax,0
#3311 590,13-Oct-20,Tuesday,19,MasterCard,PIN,£16,ATM,Subscription,USA,USA,USA,F,49.6,Halifax,0
#3380 417,13-Oct-20,Tuesday,21,MasterCard,PIN,£358,ATM,Products,USA,USA,United Kingdom,F,47.9,Barclays,0
#3627 013,13-Oct-20,Tuesday,21,Visa,PIN,£354,ATM,Restaurant,USA,USA,United Kingdom,M,49.3,Metro,0
#2995 848,14-Oct-20,Wednesday,18,Visa,PIN,£335,ATM,Children,USA,USA,USA,M,26.3,Barclays,0
#3043 280,13-Oct-20,Tuesday,21,Visa,PIN,£380,ATM,Products,USA,USA,USA,F,36.7,Barclays,0
#3647 227,13-Oct-20,Tuesday,10,MasterCard,PIN,£25,ATM,Restaurant,USA,USA,USA,M,36.5,Barclays,0
#2758 469,14-Oct-20,Wednesday,11,Visa,PIN,£340,ATM,Entertainment,USA,USA,United Kingdom,M,40,RBS,0
#2874 368,14-Oct-20,Wednesday,11,Visa,PIN,£17,ATM,Subscription,USA,USA,United Kingdom,F,38.1,RBS,0
#3031 016,13-Oct-20,Tuesday,23,MasterCard,PIN,£96,ATM,Entertainment,USA,USA,United Kingdom,F,41.8,Barclays,0
#2950 265,14-Oct-20,Wednesday,17,MasterCard,PIN,£139,ATM,Children,USA,USA,USA,F,42,RBS,0
#2551 728,13-Oct-20,Tuesday,9,MasterCard,PIN,£201,ATM,Entertainment,USA,USA,United Kingdom,F,45,Barclays,0
#3337 158,13-Oct-20,Tuesday,16,MasterCard,PIN,£25,ATM,Food,USA,USA,USA,F,51.1,Halifax,0
#2641 142,13-Oct-20,Tuesday,12,MasterCard,PIN,£263,ATM,Children,USA,USA,United Kingdom,M,46.3,RBS,0
#3650 888,14-Oct-20,Wednesday,22,MasterCard,PIN,£53,ATM,Gaming,USA,USA,United Kingdom,M,45.4,Lloyds,0
#2647 893,13-Oct-20,Tuesday,13,Visa,PIN,£84,ATM,Electronics,USA,USA,USA,M,56,RBS,0
#3394 579,14-Oct-20,Wednesday,20,Visa,PIN,£233,ATM,Children,USA,USA,USA,F,49.2,Halifax,0
#3400 222,14-Oct-20,Wednesday,12,Visa,PIN,£26,ATM,Services,USA,USA,USA,M,55.5,Metro,0
#2866 828,13-Oct-20,Tuesday,23,MasterCard,PIN,£248,ATM,Restaurant,USA,USA,USA,M,45.8,Metro,0
#3410 935,13-Oct-20,Tuesday,10,MasterCard,PIN,£15,ATM,Electronics,USA,USA,United Kingdom,M,47,Halifax,1
#3520 314,14-Oct-20,Wednesday,8,Visa,PIN,£8,ATM,Products,USA,USA,United Kingdom,M,43.3,Barclays,1
#2886 214,13-Oct-20,Tuesday,17,MasterCard,PIN,£147,ATM,Fashion,USA,USA,United Kingdom,M,36.2,Monzo,1
#3253 988,14-Oct-20,Wednesday,23,MasterCard,PIN,£20,ATM,Gaming,USA,USA,United Kingdom,F,45.2,HSBC,0
#2708 940,13-Oct-20,Tuesday,9,Visa,PIN,£96,ATM,Entertainment,USA,USA,United Kingdom,F,46.4,Barclays,0
#2694 083,13-Oct-20,Tuesday,19,Visa,PIN,£209,ATM,Children,USA,USA,USA,M,32,Barclays,0
#3324 661,13-Oct-20,Tuesday,14,Visa,PIN,£10,ATM,Subscription,USA,USA,United Kingdom,F,32.8,RBS,0
#3166 626,14-Oct-20,Wednesday,13,MasterCard,PIN,£86,ATM,Products,USA,USA,USA,F,37.6,Halifax,0
#2645 188,14-Oct-20,Wednesday,12,MasterCard,PIN,£397,ATM,Services,USA,USA,USA,F,51,Barclays,0
#3514 699,14-Oct-20,Wednesday,12,Visa,PIN,£23,ATM,Gaming,USA,USA,USA,F,36.1,RBS,0
#2800 438,13-Oct-20,Tuesday,9,MasterCard,PIN,£370,ATM,Electronics,USA,USA,USA,M,38,RBS,0
#3458 633,13-Oct-20,Tuesday,12,Visa,PIN,£7,ATM,Entertainment,USA,USA,USA,F,53.9,Barclays,0
#2721 157,14-Oct-20,Wednesday,17,Visa,PIN,£23,ATM,Restaurant,USA,USA,USA,F,49.9,Barclays,0
#3653 782,13-Oct-20,Tuesday,13,Visa,PIN,£24,ATM,Children,USA,USA,United Kingdom,F,39,Barlcays,1
#2933 089,14-Oct-20,Wednesday,19,MasterCard,PIN,£23,ATM,Fashion,USA,USA,USA,M,61.4,Barclays,0
#3630 962,13-Oct-20,Tuesday,22,Visa,PIN,£21,ATM,Subscription,USA,USA,USA,F,54.4,Halifax,0
#2981 483,14-Oct-20,Wednesday,22,Visa,PIN,£57,ATM,Electronics,USA,USA,USA,M,50.3,Barclays,0
#3348 351,13-Oct-20,Tuesday,20,Visa,PIN,£67,ATM,Restaurant,USA,USA,USA,F,33.4,HSBC,0
#2794 412,13-Oct-20,Tuesday,10,MasterCard,PIN,£317,ATM,Subscription,USA,USA,USA,M,32.2,Halifax,0
#3069 175,13-Oct-20,Tuesday,18,MasterCard,PIN,£21,ATM,Restaurant,USA,USA,USA,F,34.6,HSBC,0
#3542 632,13-Oct-20,Tuesday,14,Visa,PIN,£13,ATM,Electronics,USA,USA,USA,M,53.5,Barclays,0
#3036 525,14-Oct-20,Wednesday,17,MasterCard,PIN,£30,ATM,Entertainment,USA,USA,United Kingdom,M,37.3,Barclays,1
#2633 976,14-Oct-20,Wednesday,14,MasterCard,PIN,£18,ATM,Services,USA,USA,USA,M,54.1,HSBC,0
#3602 076,14-Oct-20,Wednesday,16,MasterCard,PIN,£5,ATM,Subscription,USA,USA,United Kingdom,F,48.5,Barclays,0
#2732 714,13-Oct-20,Tuesday,16,Visa,PIN,£358,ATM,Entertainment,USA,USA,United Kingdom,M,42.6,Lloyds,0
#3362 592,14-Oct-20,Wednesday,22,MasterCard,PIN,£11,ATM,Products,USA,United Kingdom,USA,M,59.1,Barclays,0
#3155 138,13-Oct-20,Tuesday,13,Visa,PIN,£36,ATM,Children,USA,United Kingdom,USA,M,40.4,Barclays,0
#2993 560,13-Oct-20,Tuesday,11,MasterCard,PIN,£352,ATM,Entertainment,USA,USA,USA,M,38.9,Barlcays,0
#2803 553,14-Oct-20,Wednesday,7,MasterCard,PIN,£390,ATM,Services,USA,USA,USA,F,58.8,Barclays,0
#2719 536,14-Oct-20,Wednesday,8,MasterCard,PIN,£26,ATM,Fashion,USA,USA,USA,M,25.7,Monzo,0
#3336 911,13-Oct-20,Tuesday,15,Visa,PIN,£13,ATM,Children,USA,USA,USA,F,48.4,Lloyds,0
#3672 598,13-Oct-20,Tuesday,10,MasterCard,PIN,£26,ATM,Subscription,USA,USA,USA,M,50.8,RBS,0
#2660 448,14-Oct-20,Wednesday,22,Visa,PIN,£5,ATM,Food,USA,USA,USA,F,53.2,Halifax,0
#3113 656,14-Oct-20,Wednesday,11,Visa,PIN,£371,ATM,Food,USA,USA,United Kingdom,F,51.8,RBS,0
#2931 751,14-Oct-20,Wednesday,19,MasterCard,PIN,£28,ATM,Subscription,USA,USA,USA,M,21.8,Barlcays,0
#3670 606,14-Oct-20,Wednesday,9,MasterCard,PIN,£12,ATM,Restaurant,USA,USA,United Kingdom,F,49.3,Barclays,1
#2599 030,14-Oct-20,Wednesday,20,Visa,PIN,£24,ATM,Food,USA,USA,USA,F,51.7,Barclays,0
#3637 053,14-Oct-20,Wednesday,22,Visa,PIN,£370,ATM,Subscription,USA,USA,USA,F,53.3,HSBC,0
#2975 953,14-Oct-20,Wednesday,7,Visa,PIN,£6,ATM,Food,USA,USA,USA,F,31,Barclays,0
#3291 186,13-Oct-20,Tuesday,21,Visa,PIN,£204,ATM,Fashion,USA,USA,USA,M,58.8,Monzo,0
#3660 431,13-Oct-20,Tuesday,8,Visa,PIN,£18,ATM,Food,USA,USA,United Kingdom,M,51.5,Lloyds,1
#2586 466,14-Oct-20,Wednesday,7,MasterCard,PIN,£11,ATM,Products,USA,USA,United Kingdom,M,37.8,Barclays,1
#3005 010,14-Oct-20,Wednesday,18,Visa,PIN,£292,ATM,Electronics,USA,USA,USA,M,50.1,RBS,0
#2639 479,14-Oct-20,Wednesday,13,Visa,PIN,£302,ATM,Children,USA,USA,USA,F,59.8,Barclays,0
#3599 168,14-Oct-20,Wednesday,14,MasterCard,PIN,£127,ATM,Children,USA,USA,United Kingdom,F,62.2,Barclays,0
#3049 822,13-Oct-20,Tuesday,11,Visa,PIN,£18,ATM,Services,USA,USA,United Kingdom,M,43.5,RBS,1
#2883 837,14-Oct-20,Wednesday,20,Visa,PIN,£25,ATM,Products,USA,USA,USA,F,50,Barclays,0
#3440 154,14-Oct-20,Wednesday,23,MasterCard,PIN,£387,ATM,Subscription,USA,USA,USA,F,44.3,Barclays,0
#3550 073,14-Oct-20,Wednesday,20,MasterCard,PIN,£185,ATM,Food,USA,USA,United Kingdom,M,32.6,Barclays,0
#3660 377,13-Oct-20,Tuesday,1,Visa,PIN,£20,ATM,Electronics,USA,USA,United Kingdom,M,41.3,Metro,1
#3550 204,14-Oct-20,Wednesday,7,MasterCard,PIN,£201,ATM,Services,USA,USA,USA,M,59.9,Barclays,0
#3018 463,14-Oct-20,Wednesday,8,MasterCard,PIN,£41,ATM,Gaming,USA,USA,United Kingdom,F,48.3,Halifax,0
#3026 201,13-Oct-20,Tuesday,13,Visa,PIN,£16,ATM,Services,USA,USA,USA,M,36.8,Monzo,0
#3343 018,14-Oct-20,Wednesday,22,MasterCard,PIN,£28,ATM,Children,USA,USA,USA,M,43.1,Monzo,0
#3434 022,14-Oct-20,Wednesday,14,MasterCard,PIN,£20,ATM,Electronics,USA,USA,USA,M,50.2,Metro,0
#2585 334,13-Oct-20,Tuesday,2,MasterCard,PIN,£29,ATM,Children,USA,USA,United Kingdom,F,54,HSBC,1
#3066 891,14-Oct-20,Wednesday,18,Visa,PIN,£223,ATM,Services,USA,USA,United Kingdom,M,36.7,Barclays,1
#3277 271,13-Oct-20,Tuesday,19,MasterCard,PIN,£26,ATM,Children,USA,USA,USA,F,54.4,Monzo,0
#2630 718,13-Oct-20,Tuesday,14,Visa,PIN,£220,ATM,Services,USA,USA,United Kingdom,M,46.9,Monzo,0
#3499 451,14-Oct-20,Wednesday,6,Visa,PIN,£10,ATM,Products,USA,USA,United Kingdom,M,28,Metro,1
#3283 241,14-Oct-20,Wednesday,18,Visa,PIN,£284,ATM,Gaming,USA,USA,USA,M,50.3,Barlcays,0
#2897 709,13-Oct-20,Tuesday,15,MasterCard,PIN,£25,ATM,Subscription,USA,USA,USA,F,44,Halifax,0
#2630 166,13-Oct-20,Tuesday,17,MasterCard,PIN,£30,ATM,Children,USA,USA,USA,F,38.7,RBS,0
#3394 127,14-Oct-20,Wednesday,14,MasterCard,PIN,£15,ATM,Restaurant,USA,USA,USA,F,50.7,Monzo,0
#3606 777,13-Oct-20,Tuesday,19,Visa,PIN,£306,ATM,Products,USA,USA,USA,M,56.4,Lloyds,0
#3456 142,14-Oct-20,Wednesday,14,MasterCard,PIN,£154,ATM,Electronics,USA,USA,United Kingdom,F,49.5,Metro,0
#3248 734,13-Oct-20,Tuesday,9,Visa,PIN,£8,ATM,Entertainment,USA,USA,USA,M,54.6,Halifax,0
#2630 078,14-Oct-20,Wednesday,8,MasterCard,PIN,£204,ATM,Products,USA,USA,USA,F,27.1,Monzo,0
#2943 621,13-Oct-20,Tuesday,2,Visa,PIN,£13,ATM,Products,USA,USA,United Kingdom,M,52.7,Halifax,1
#3290 833,14-Oct-20,Wednesday,19,MasterCard,PIN,£53,ATM,Children,USA,USA,USA,F,54.8,Barlcays,0
#3124 040,13-Oct-20,Tuesday,18,MasterCard,PIN,£240,ATM,Electronics,USA,USA,USA,F,50.9,Halifax,0
#3531 593,13-Oct-20,Tuesday,15,Visa,PIN,£96,ATM,Children,USA,USA,USA,M,68.2,HSBC,0
#2697 292,13-Oct-20,Tuesday,10,Visa,PIN,£249,ATM,Gaming,USA,USA,USA,M,46.8,HSBC,0
#3405 560,14-Oct-20,Wednesday,14,Visa,PIN,£15,ATM,Entertainment,USA,USA,USA,M,55.4,Halifax,0
#3192 632,13-Oct-20,Tuesday,9,MasterCard,PIN,£51,ATM,Entertainment,USA,USA,USA,M,47.4,Halifax,0
#3529 295,14-Oct-20,Wednesday,17,Visa,PIN,£30,ATM,Children,USA,USA,USA,M,40.9,HSBC,0
#3414 829,13-Oct-20,Tuesday,5,MasterCard,PIN,£30,ATM,Children,USA,USA,United Kingdom,M,43.2,Barclays,1
#3344 123,14-Oct-20,Wednesday,10,MasterCard,PIN,£159,ATM,Children,USA,USA,USA,F,33.1,RBS,0
#2894 144,14-Oct-20,Wednesday,6,Visa,PIN,£372,ATM,Subscription,USA,USA,United Kingdom,F,50.6,Lloyds,1
#3577 426,14-Oct-20,Wednesday,21,MasterCard,PIN,£7,ATM,Children,USA,USA,USA,F,31.3,Metro,0
#2991 305,14-Oct-20,Wednesday,3,Visa,PIN,£25,ATM,Subscription,USA,USA,United Kingdom,M,39.9,Barlcays,1
#3387 341,13-Oct-20,Tuesday,17,Visa,PIN,£272,ATM,Subscription,USA,USA,USA,F,53.1,RBS,0
#2856 840,13-Oct-20,Tuesday,17,Visa,PIN,£26,ATM,Food,USA,USA,USA,M,17.6,Monzo,0
#3561 370,13-Oct-20,Tuesday,15,Visa,PIN,£20,ATM,Fashion,USA,USA,United Kingdom,M,56,Barclays,1
#2607 598,13-Oct-20,Tuesday,23,MasterCard,PIN,£31,ATM,Children,USA,USA,USA,M,39.9,RBS,0
#3392 873,14-Oct-20,Wednesday,12,Visa,PIN,£102,ATM,Food,USA,USA,USA,M,48.3,Lloyds,0
#2712 325,13-Oct-20,Tuesday,16,Visa,PIN,£165,ATM,Gaming,USA,USA,USA,F,44.1,Lloyds,0
#3626 182,13-Oct-20,Tuesday,21,Visa,PIN,£47,ATM,Subscription,USA,USA,United Kingdom,F,43.8,Monzo,0
#2819 259,13-Oct-20,Tuesday,16,Visa,PIN,£29,ATM,Electronics,USA,USA,United Kingdom,F,49.5,Halifax,1
#2586 310,13-Oct-20,Tuesday,14,Visa,PIN,£28,ATM,Restaurant,USA,USA,United Kingdom,M,46.8,Barclays,1
#3188 958,13-Oct-20,Tuesday,11,Visa,PIN,£35,ATM,Services,USA,USA,United Kingdom,F,45.8,RBS,0
#3207 197,14-Oct-20,Wednesday,23,Visa,PIN,£21,ATM,Fashion,USA,USA,USA,M,51.6,Barclays,0
#3358 454,14-Oct-20,Wednesday,1,Visa,PIN,£85,ATM,Services,USA,USA,United Kingdom,F,45.6,Metro,1
#3022 252,14-Oct-20,Wednesday,19,Visa,PIN,£152,ATM,Entertainment,USA,USA,United Kingdom,M,57.5,Barlcays,0
#2566 671,13-Oct-20,Tuesday,15,Visa,PIN,£17,ATM,Products,USA,USA,USA,M,71.1,Metro,0
#3556 273,14-Oct-20,Wednesday,17,MasterCard,PIN,£22,ATM,Food,USA,USA,USA,M,31.3,Halifax,0
#3127 614,13-Oct-20,Tuesday,21,Visa,PIN,£30,ATM,Gaming,USA,USA,USA,M,43.5,HSBC,0
#2817 290,13-Oct-20,Tuesday,10,MasterCard,PIN,£7,ATM,Fashion,USA,USA,United Kingdom,F,70.9,Barclays,1
#2734 858,14-Oct-20,Wednesday,22,MasterCard,PIN,£24,ATM,Subscription,USA,USA,United Kingdom,F,48.4,Barclays,0
#2906 226,14-Oct-20,Wednesday,23,Visa,PIN,£28,ATM,Gaming,USA,USA,USA,F,35.9,Metro,0
#3169 561,14-Oct-20,Wednesday,8,MasterCard,PIN,£6,ATM,Products,USA,USA,USA,F,32.1,Monzo,0
#2716 426,14-Oct-20,Wednesday,13,Visa,PIN,£18,ATM,Entertainment,USA,United Kingdom,USA,F,32.4,Barclays,0
#3547 582,13-Oct-20,Tuesday,3,MasterCard,PIN,£12,ATM,Fashion,USA,USA,United Kingdom,M,52.7,Barclays,1
#3571 014,13-Oct-20,Tuesday,18,Visa,PIN,£362,ATM,Electronics,USA,USA,USA,M,40.6,Barclays,0
#3196 448,13-Oct-20,Tuesday,1,MasterCard,PIN,£305,ATM,Gaming,USA,USA,United Kingdom,M,58.8,Metro,1
#3553 226,14-Oct-20,Wednesday,16,MasterCard,PIN,£374,ATM,Children,USA,USA,USA,F,30.5,Barclays,0
#2797 431,13-Oct-20,Tuesday,20,MasterCard,PIN,£18,ATM,Products,USA,USA,United Kingdom,F,60.2,Barclays,0
#2584 228,13-Oct-20,Tuesday,2,MasterCard,PIN,£15,ATM,Services,USA,USA,United Kingdom,M,48.6,Barclays,1
#2664 094,14-Oct-20,Wednesday,21,Visa,PIN,£218,ATM,Entertainment,USA,USA,United Kingdom,M,31.4,Monzo,1
#3134 493,13-Oct-20,Tuesday,23,MasterCard,PIN,£140,ATM,Products,USA,USA,United Kingdom,M,38.9,RBS,0
#3308 374,14-Oct-20,Wednesday,10,MasterCard,PIN,£211,ATM,Children,USA,USA,USA,F,35,Barclays,0
#3185 653,14-Oct-20,Wednesday,20,MasterCard,PIN,£370,ATM,Gaming,USA,USA,USA,F,43,Metro,0
#3041 703,13-Oct-20,Tuesday,14,Visa,PIN,£11,ATM,Entertainment,USA,USA,United Kingdom,F,56.2,Barlcays,0
#2908 660,14-Oct-20,Wednesday,14,Visa,PIN,£30,ATM,Restaurant,USA,USA,USA,F,52.3,Halifax,0
#2909 616,14-Oct-20,Wednesday,11,MasterCard,PIN,£21,ATM,Services,USA,USA,United Kingdom,F,56.6,Halifax,0
#3108 879,13-Oct-20,Tuesday,17,MasterCard,PIN,£205,ATM,Services,USA,USA,USA,M,54.2,Barlcays,0
#3569 402,13-Oct-20,Tuesday,18,MasterCard,PIN,£44,ATM,Subscription,USA,USA,United Kingdom,F,36.4,Halifax,0
#3575 916,14-Oct-20,Wednesday,23,Visa,PIN,£160,ATM,Food,USA,USA,USA,F,52.3,Barclays,0
#3327 284,13-Oct-20,Tuesday,16,Visa,PIN,£323,ATM,Food,USA,USA,USA,M,45.4,Barlcays,0
#3556 518,13-Oct-20,Tuesday,22,MasterCard,PIN,£101,ATM,Services,USA,USA,USA,F,30.3,Barlcays,0
#3393 901,13-Oct-20,Tuesday,14,Visa,PIN,£13,ATM,Services,USA,USA,USA,M,41.4,Metro,0
#3069 543,14-Oct-20,Wednesday,2,MasterCard,PIN,£11,ATM,Children,USA,USA,United Kingdom,M,37.3,Monzo,1
#2678 299,14-Oct-20,Wednesday,9,Visa,PIN,£174,ATM,Children,USA,United Kingdom,USA,M,48.5,RBS,0
#3292 014,13-Oct-20,Tuesday,16,Visa,PIN,£116,ATM,Products,USA,USA,United Kingdom,F,34.6,HSBC,0
#3167 500,13-Oct-20,Tuesday,23,MasterCard,PIN,£376,ATM,Fashion,USA,USA,USA,F,56.8,Halifax,0
#3458 070,14-Oct-20,Wednesday,22,MasterCard,PIN,£51,ATM,Services,USA,USA,USA,M,50.9,Halifax,0
#3259 796,14-Oct-20,Wednesday,8,Visa,PIN,£24,ATM,Children,USA,USA,United Kingdom,F,34.2,Barclays,1
#2929 104,14-Oct-20,Wednesday,13,Visa,PIN,£293,ATM,Products,USA,USA,USA,F,35,Barclays,0
#3232 683,14-Oct-20,Wednesday,18,MasterCard,PIN,£395,ATM,Entertainment,USA,USA,USA,F,49.8,HSBC,0
#2851 405,13-Oct-20,Tuesday,14,Visa,PIN,£72,ATM,Children,USA,United Kingdom,USA,M,53.1,Halifax,0
#2720 156,14-Oct-20,Wednesday,22,MasterCard,PIN,£209,ATM,Restaurant,USA,USA,USA,F,43.4,HSBC,0
#2745 494,14-Oct-20,Wednesday,14,Visa,PIN,£24,ATM,Children,USA,USA,USA,F,48.9,Halifax,0
#2846 545,14-Oct-20,Wednesday,8,Visa,PIN,£366,ATM,Electronics,USA,USA,USA,F,29.6,Monzo,0
#2928 260,14-Oct-20,Wednesday,10,MasterCard,PIN,£21,ATM,Services,USA,USA,USA,F,31.3,Barlcays,0
#3627 200,14-Oct-20,Wednesday,13,Visa,PIN,£18,ATM,Food,USA,USA,USA,F,39.7,Barclays,0
#2966 470,14-Oct-20,Wednesday,7,Visa,PIN,£17,ATM,Restaurant,USA,USA,USA,F,39.6,Monzo,0
#3626 791,14-Oct-20,Wednesday,18,MasterCard,PIN,£20,ATM,Services,USA,USA,United Kingdom,F,55.9,Lloyds,0
#2853 084,14-Oct-20,Wednesday,4,Visa,PIN,£26,ATM,Children,USA,USA,United Kingdom,M,45,Barclays,1
#3622 683,13-Oct-20,Tuesday,14,Visa,PIN,£24,ATM,Restaurant,USA,USA,United Kingdom,F,61.6,Halifax,0
#2701 988,13-Oct-20,Tuesday,7,Visa,PIN,£27,ATM,Electronics,USA,USA,United Kingdom,M,48.6,Monzo,1
#2670 737,13-Oct-20,Tuesday,8,MasterCard,PIN,£222,ATM,Entertainment,USA,USA,United Kingdom,M,38.9,HSBC,0
#3254 842,13-Oct-20,Tuesday,4,MasterCard,PIN,£13,ATM,Subscription,USA,USA,United Kingdom,M,30.5,Barclays,1
#3685 955,13-Oct-20,Tuesday,8,Visa,PIN,£103,ATM,Entertainment,USA,USA,USA,M,44,Barclays,0
#2764 276,13-Oct-20,Tuesday,3,Visa,PIN,£373,ATM,Electronics,USA,USA,United Kingdom,M,35.5,Metro,1
#2659 054,13-Oct-20,Tuesday,19,MasterCard,PIN,£12,ATM,Food,USA,USA,United Kingdom,M,45.3,HSBC,0
#2970 696,13-Oct-20,Tuesday,11,MasterCard,PIN,£223,ATM,Subscription,USA,USA,USA,F,42.2,RBS,0
#3596 820,14-Oct-20,Wednesday,21,Visa,PIN,£83,ATM,Gaming,USA,USA,United Kingdom,F,53.5,Barclays,0
#3663 200,13-Oct-20,Tuesday,11,Visa,PIN,£17,ATM,Fashion,USA,USA,USA,M,45.7,Lloyds,0
#3568 460,13-Oct-20,Tuesday,2,MasterCard,PIN,£17,ATM,Restaurant,USA,USA,United Kingdom,M,44.5,Metro,1
#2608 533,14-Oct-20,Wednesday,11,Visa,PIN,£15,ATM,Restaurant,USA,USA,USA,F,50.1,Monzo,0
#3547 632,13-Oct-20,Tuesday,17,MasterCard,PIN,£248,ATM,Services,USA,USA,USA,M,62.9,Monzo,0
#3266 977,13-Oct-20,Tuesday,15,MasterCard,PIN,£10,ATM,Services,USA,USA,USA,F,31.3,Barclays,0
#2892 451,13-Oct-20,Tuesday,15,Visa,PIN,£191,ATM,Gaming,USA,USA,USA,F,44.4,Metro,0
#3203 563,13-Oct-20,Tuesday,10,Visa,PIN,£16,ATM,Fashion,USA,USA,United Kingdom,F,40.6,HSBC,1
#2960 838,13-Oct-20,Tuesday,16,Visa,PIN,£36,ATM,Services,USA,USA,USA,M,53.8,Barclays,0
#3531 174,13-Oct-20,Tuesday,5,Visa,PIN,£13,ATM,Children,USA,USA,United Kingdom,M,29.5,RBS,1
#3246 653,13-Oct-20,Tuesday,12,Visa,PIN,£171,ATM,Electronics,USA,USA,USA,M,41.9,Halifax,0
#3335 791,14-Oct-20,Wednesday,16,Visa,PIN,£295,ATM,Fashion,USA,USA,USA,M,48.2,Barlcays,0
#3090 670,14-Oct-20,Wednesday,13,MasterCard,PIN,£11,ATM,Services,USA,USA,USA,F,28.2,Lloyds,0
#3320 273,13-Oct-20,Tuesday,14,Visa,PIN,£13,ATM,Services,USA,USA,USA,M,39,Barclays,0
#3301 326,13-Oct-20,Tuesday,16,Visa,PIN,£30,ATM,Subscription,USA,USA,United Kingdom,M,46.4,RBS,0
#3437 516,13-Oct-20,Tuesday,20,MasterCard,PIN,£7,ATM,Children,USA,United Kingdom,USA,M,51.6,Barclays,0
#3182 686,13-Oct-20,Tuesday,12,Visa,PIN,£29,ATM,Subscription,USA,USA,USA,M,37,Barclays,0
#2686 612,13-Oct-20,Tuesday,11,Visa,PIN,£168,ATM,Gaming,USA,USA,USA,M,61.6,Lloyds,0
#2880 342,13-Oct-20,Tuesday,7,Visa,PIN,£67,ATM,Food,USA,USA,USA,M,55.7,Halifax,0
#3183 338,14-Oct-20,Wednesday,15,Visa,PIN,£344,ATM,Electronics,USA,USA,United Kingdom,F,63.2,Monzo,0
#2729 768,14-Oct-20,Wednesday,7,Visa,PIN,£16,ATM,Entertainment,USA,USA,USA,M,56.4,Halifax,0
#2867 389,14-Oct-20,Wednesday,11,Visa,PIN,£15,ATM,Electronics,USA,USA,USA,M,48.6,Halifax,0
#3535 955,14-Oct-20,Wednesday,15,MasterCard,PIN,£12,ATM,Products,USA,USA,United Kingdom,F,43,Barclays,0
#3214 934,13-Oct-20,Tuesday,19,Visa,PIN,£16,ATM,Products,USA,USA,USA,F,45.8,HSBC,0
#3272 295,14-Oct-20,Wednesday,14,MasterCard,PIN,£26,ATM,Children,USA,USA,USA,M,46.5,Metro,0
#3336 279,13-Oct-20,Tuesday,17,Visa,PIN,£21,ATM,Services,USA,USA,United Kingdom,M,39.7,Barclays,1
#3384 816,13-Oct-20,Tuesday,16,Visa,PIN,£266,ATM,Products,USA,USA,USA,F,57.1,Metro,0
#2582 775,13-Oct-20,Tuesday,20,Visa,PIN,£351,ATM,Subscription,USA,USA,United Kingdom,F,69.7,Barclays,0
#3448 555,13-Oct-20,Tuesday,5,Visa,PIN,£367,ATM,Restaurant,USA,USA,United Kingdom,M,26.4,Lloyds,1
#2582 549,13-Oct-20,Tuesday,8,MasterCard,PIN,£223,ATM,Electronics,USA,USA,United Kingdom,M,36.3,Lloyds,0
#2569 827,14-Oct-20,Wednesday,14,MasterCard,PIN,£329,ATM,Fashion,USA,USA,USA,M,57.4,Halifax,0
#2618 142,14-Oct-20,Wednesday,7,MasterCard,PIN,£11,ATM,Restaurant,USA,USA,United Kingdom,M,48.6,Barlcays,0
#3044 367,14-Oct-20,Wednesday,19,Visa,PIN,£41,ATM,Services,USA,USA,United Kingdom,M,47.7,Halifax,0
#3166 038,13-Oct-20,Tuesday,1,Visa,PIN,£5,ATM,Children,USA,USA,United Kingdom,M,34.8,Barclays,1
#2806 859,13-Oct-20,Tuesday,20,MasterCard,PIN,£13,ATM,Products,USA,USA,United Kingdom,F,29.8,Barclays,0
